# Warnings for PRES
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PRES,6900658,IRL,,X,,
PRES,6900701,FRA,,X,,
PRES,6901017,FRA,,X,,
PRES,6901121,GBR,,X,,
PRES,6901170,GBR,,X,,
PRES,6901174,GBR,,X,,
PRES,6901192,GBR,,X,,
PRES,6901195,GBR,,X,,
PRES,6901198,GBR,,X,,
PRES,6901213,GBR,,X,,
PRES,6901225,DEU,,X,,
PRES,6901253,ESP,,X,,
PRES,6901503,FRA,,X,,
PRES,6901565,FRA,,X,,
PRES,6901567,FRA,,X,,
PRES,6901611,FRA,,X,,
PRES,6901673,FRA,,X,,
PRES,6901676,FRA,,X,,
PRES,6901713,FRA,,X,,
PRES,6901719,FRA,,X,,
PRES,6901721,FRA,,X,,
PRES,6901722,FRA,,X,,
PRES,6901731,FRA,,X,,
PRES,6901735,FRA,,X,,
PRES,6901736,FRA,,X,,
PRES,6901738,FRA,,X,,
PRES,6901751,FRA,,X,,
PRES,6901753,FRA,,X,,
PRES,6901758,FRA,,X,,
PRES,6901772,FRA,,X,,
PRES,6901773,FRA,,X,,
PRES,6901833,ITA,,X,,
PRES,6901868,ITA,,X,,
PRES,6901908,DEU,,X,,
PRES,6901909,DEU,,X,,
PRES,6901921,IRL,,X,,
PRES,6901924,IRL,,X,,
PRES,6901929,IRL,,X,,
PRES,6901930,IRL,,X,,
PRES,6901933,IRL,,X,,
PRES,6901935,IRL,,X,,
PRES,6901978,NLD,,X,,
PRES,6901979,NLD,,X,,
PRES,6901982,NLD,,X,,
PRES,6901983,NLD,,X,,
PRES,6902016,FIN,,X,,
PRES,6902554,DEU,,X,,
PRES,6902565,DEU,,X,,
PRES,6902567,DEU,,X,,
PRES,6902573,DEU,,X,,
